,Scheme_Name,Benchmark,RegularPercent,DirectPercent,mfId,date
74469,Nippon India ETF Nifty Bank BeES,Nifty Bank TRI,0.07,,21,24-sep-2024
74470,Nippon India ETF Nifty CPSE Bond Plus SDL Sep2024 50:50,Nifty CPSE Bond Plus SDL Sep 2024 50:50 Index,0.16,,21,24-sep-2024
74471,Nippon India ETF Nifty Dividend Opportunities 50,Nifty Dividend Opportunities 50 TRI,0.1,,21,24-sep-2024
74472,Nippon India ETF Nifty India Consumption,Nifty India Consumption TRI,0.05,,21,24-sep-2024
74473,Nippon India ETF Nifty Infrastructure BeES,Nifty Infrastructure TRI,0.09,,21,24-sep-2024
74474,Nippon India ETF Nifty IT,Nifty IT TRI,0.05,,21,24-sep-2024
74475,Nippon India ETF Nifty Midcap 150,Nifty Midcap 150 TRI,0.04,,21,24-sep-2024
74476,Nippon India ETF Nifty Next 50 Junior BeES,Nifty Next 50 TRI,0.06,,21,24-sep-2024
74477,Nippon India ETF Nifty PSU Bank BeES,Nifty PSU Bank TRI,0.12,,21,24-sep-2024
74478,Nippon India ETF Nifty SDL Apr 2026 Top 20 Equal Weight,Nifty SDL Apr 2026 Top 20 Equal Weight Index,0.47,,21,24-sep-2024
74479,Nippon India Index Fund - BSE Sensex Plan,BSE Sensex TRI,0.05,0.05,21,24-sep-2024
74480,Nippon India Index Fund - Nifty 50 Plan,Nifty 50 TRI,0.06,0.05,21,24-sep-2024
74481,Nippon India Nifty 50 Value 20 Index Fund,Nifty 50 Value 20 TRI,0.09,0.09,21,24-sep-2024
74482,Nippon India Nifty 500 Equal Weight Index Fund,Nifty 500 Equal Weight TRI,0.82,0.82,21,24-sep-2024
74483,Nippon India Nifty AAA CPSE Bond Plus SDL - Apr 2027 Maturity 60:40 Index Fund,Nifty AAA CPSE Bond Plus SDL Apr 2027 60:40 Index,0.36,0.36,21,24-sep-2024
74484,Nippon India Nifty AAA PSU Bond Plus SDL - Sep 2026 Maturity 50:50 Index Fund,Nifty AAA PSU Bond Plus SDL Sep 2026 50:50 Index,0.38,0.38,21,24-sep-2024
74485,Nippon India Nifty Alpha Low Volatility30IndexFund,Nifty Alpha Low Volatility 30 TRI,0.28,0.28,21,24-sep-2024
74486,Nippon India Nifty Auto ETF,Nifty Auto TRI,0.05,,21,24-sep-2024
74487,Nippon India Nifty Bank Index Fund,Nifty Bank TRI,0.19,0.19,21,24-sep-2024
74488,Nippon India Nifty G-Sec Jun 2036 Maturity Index Fund,Nifty G-Sec Jun 2036 Index,0.78,0.78,21,24-sep-2024
74489,Nippon India Nifty G-Sec Oct 2028 Maturity Index Fund,Nifty G-Sec Oct 2028 Index,0.38,0.38,21,24-sep-2024
74490,Nippon India Nifty G-Sec Sep 2027 Maturity Index Fund,Nifty G-Sec Sep 2027 Index,0.07,0.07,21,24-sep-2024
74491,Nippon India Nifty IT Index Fund,Nifty IT TRI,0.13,0.12,21,24-sep-2024
74492,Nippon India Nifty Midcap 150 Index Fund,Nifty Midcap 150 TRI,0.08,0.08,21,24-sep-2024
74493,Nippon India Nifty Pharma ETF,Nifty Pharma TRI,0.04,,21,24-sep-2024
74494,Nippon India Nifty SDL Plus G-Sec - Jun 2028 Maturity 70:30 Index Fund,Nifty SDL Plus G-Sec Jun 2028 70:30 Index,0.65,0.65,21,24-sep-2024
74495,Nippon India Nifty SDL Plus G-Sec - Jun 2029 Maturity 70:30 Index Fund,Nifty SDL Plus G-Sec Jun 2029 70:30 Index,1.01,1.01,21,24-sep-2024
74496,Nippon India Nifty Smallcap 250 Index Fund,Nifty Smallcap 250 TRI,0.26,0.26,21,24-sep-2024
74497,Nippon India Silver ETF,Domestic price of Silver (based on LBMA Silver daily spot fixing price),0.58,,21,24-sep-2024
74498,PGIM India CRISIL IBX Gilt Index - Apr 2028 Fund,CRISIL IBX Gilt Index - April 2028,0.13,0.13,58,24-sep-2024
74499,Quantum Gold Fund,Domestic Price of Gold,,0.14,41,24-sep-2024
74500,Quantum Nifty 50 ETF,Nifty 50 TRI,,0.03,41,24-sep-2024
74501,SBI BSE 100 ETF,BSE 100 (TR),0.03,0.03,22,24-sep-2024
74502,SBI BSE Sensex ETF,BSE SENSEX (TR),0.03,0.03,22,24-sep-2024
74503,SBI BSE Sensex Next 50 ETF,BSE SENSEX NEXT 50 (TR),0.06,0.06,22,24-sep-2024
74504,SBI CPSE Bond Plus SDL Sep 2026 50:50 Index Fund,Nifty CPSE Bond Plus SDL Sep 2026 50:50 Index,0.4,0.4,22,24-sep-2024
74505,SBI CRISIL IBX Gilt Index - April 2029 Fund,CRISIL IBX Gilt Index - April 2029,0.29,0.28,22,24-sep-2024
74506,SBI CRISIL IBX Gilt Index - June 2036 Fund,CRISIL IBX Gilt Index - June 2036,0.65,0.65,22,24-sep-2024
74507,SBI CRISIL IBX SDL Index - September 2027 Fund,CRISIL IBX SDL Index - September 2027,0.58,0.58,22,24-sep-2024
74508,SBI Gold ETF,GOLD,0.19,0.19,22,24-sep-2024
74509,SBI Nifty 10 yr Benchmark G-Sec ETF,NIFTY 10 YR BENCHMARK G-SEC,0.03,0.03,22,24-sep-2024
74510,SBI Nifty 200 Quality 30 ETF,NIFTY200 QUALITY 30,0.06,0.06,22,24-sep-2024
74511,SBI Nifty 50 ETF,NIFTY 50,0.03,0.03,22,24-sep-2024
74512,SBI Nifty Bank ETF,NIFTY BANK,0.06,0.06,22,24-sep-2024
74513,SBI Nifty Consumption ETF,NIFTY INDIA CONSUMPTION,0.03,0.03,22,24-sep-2024
74514,SBI NIFTY INDEX FUND,NIFTY 50,0.02,0.02,22,24-sep-2024
74515,SBI Nifty IT ETF,NIFTY IT,0.04,0.04,22,24-sep-2024
74516,SBI Nifty Midcap 150 Index Fund,NIFTY MIDCAP 150,0.05,0.05,22,24-sep-2024
74517,SBI Nifty Next 50 ETF,NIFTY NEXT 50,0.05,0.05,22,24-sep-2024
74518,SBI Nifty Next 50 Index Fund,NIFTY NEXT 50,0.06,0.05,22,24-sep-2024
74519,SBI Nifty Private Bank ETF,NIFTY PRIVATE BANK,0.05,0.05,22,24-sep-2024
74520,SBI Nifty Smallcap 250 Index Fund,NIFTY SMALLCAP 250,0.14,0.14,22,24-sep-2024
74521,Shriram Nifty 1D Rate Liquid ETF,NIFTY 1D Rate Index,,0.01,67,24-sep-2024
74522,Sundaram Nifty 100 Equal Weight Fund (Formerly Known as Principal Nifty 100 Equal Weight Fund),Nifty 100 Equal Weighted TRI,0.63,0.63,33,24-sep-2024
74523,Tata BSE Sensex Index Fund,BSE Sensex TRI,0.06,0.06,25,24-sep-2024
74524,Tata CRISIL-IBX Gilt Index - April 2026 Index Fund,CRISIL-IBX Gilt Index  April 2026-TRI,0.15,0.15,25,24-sep-2024
74525,Tata Gold Exchange Traded Fund,Domestic Price of Gold,0.41,,25,24-sep-2024
74526,Tata Nifty 50 Exchange Traded Fund,Nifty 50 TRI,0.04,,25,24-sep-2024
74527,Tata Nifty 50 Index Fund,Nifty 50 TRI,0.08,0.08,25,24-sep-2024
74528,Tata Nifty Auto Index fund,Nifty Auto TRI,0.78,0.74,25,24-sep-2024
74529,Tata Nifty Financial Services Index Fund,Nifty Financial Services TRI,0.6,0.58,25,24-sep-2024
74530,Tata Nifty G-Sec Dec 2026 Index Fund,Nifty G-Sec Dec 2026 Index (TRI),0.41,0.41,25,24-sep-2024
74531,Tata Nifty G-Sec Dec 2029 Index Fund,Nifty G-Sec Dec 2029 Index (TRI),0.26,0.26,25,24-sep-2024
74532,Tata Nifty India Digital Exchange Traded Fund,Nifty India Digital TRI,0.65,,25,24-sep-2024
74533,Tata Nifty India Tourism Index Fund,Nifty India Tourism TRI,0.33,0.31,25,24-sep-2024
74534,Tata Nifty Midcap 150 Momentum 50 Index Fund,Nifty Midcap150 Momentum 50 TRI,0.68,0.67,25,24-sep-2024
74535,Tata Nifty MidSmall Healthcare Index Fund,Nifty MidSmall Healthcare TRI,0.29,0.27,25,24-sep-2024
74536,Tata Nifty Private Bank Exchange Traded Fund,Nifty Private Bank TRI,0.17,,25,24-sep-2024
74537,Tata Nifty Realty Index Fund,Nifty Realty TRI,1.37,1.37,25,24-sep-2024
74538,Tata Nifty SDL Plus AAA PSU Bond Dec 2027 60 40 Index Fund,Nifty SDL Plus AAA PSU Bond Dec 2027 60: 40 Index,0.69,0.69,25,24-sep-2024
74539,Tata Nifty200 Alpha 30 Index Fund,Nifty 200 Alpha 30 TRI,0.4,0.34,25,24-sep-2024
74540,Tata Nifty500 Multicap India Manufacturing 50:30:20 Index Fund,Nifty500 Multicap India Manufacturing 50:30:20 TRI Index,0.41,0.38,25,24-sep-2024
74541,Tata Nifty500 Multicap Infrastructure 50:30:20 Index Fund,Nifty500 Multicap Infrastructure 50:30:20 TRI Index,0.51,0.48,25,24-sep-2024
74542,Tata Silver Exchange Traded Fund,Domestic price of Silver,0.71,,25,24-sep-2024
74543,Taurus Nifty 50 Index Fund,Nifty 50 Index,0.16,0.23,26,24-sep-2024
74544,UTI - BSE Sensex Next 50 Exchange Traded Fund,BSE Sensex Next 50 TRI,0.06,0.0,28,24-sep-2024
74545,UTI - Gold Exchange Traded Fund,Price of Gold,0.09,0.0,28,24-sep-2024
74546,UTI - Nifty Next 50 Exchange Traded Fund.,Nifty Next 50 TRI,0.05,0.0,28,24-sep-2024
74547,UTI - Nifty Next 50 Index Fund,Nifty Next 50 TRI,0.06,0.06,28,24-sep-2024
74548,UTI BSE Housing Index Fund,BSE Housing TRI,0.18,0.18,28,24-sep-2024
74549,UTI BSE Low Volatility Index Fund,BSE Low Volatility TRI,0.25,0.25,28,24-sep-2024
74550,UTI BSE Sensex ETF,BSE Sensex TRI,0.03,0.0,28,24-sep-2024
74551,UTI BSE Sensex Index Fund,BSE SENSEX TRI,0.05,0.05,28,24-sep-2024
74552,UTI CRISIL SDL Maturity April 2033 Index Fund,CRISIL IBX SDL Index ? Maturity April 2033,0.94,0.94,28,24-sep-2024
74553,UTI CRISIL SDL Maturity June 2027 Index Fund,CRISIL IBX SDL Index ? Maturity June 2027,0.54,0.54,28,24-sep-2024
74554,UTI Nifty 10 yr Benchmark G-Sec ETF,Nifty 10 yr Benchmark G-Sec Index,0.47,0.0,28,24-sep-2024
74555,UTI Nifty 200 Momentum 30 Index Fund,NIFTY 200 - MOMENTUM 30 TRI,0.19,0.18,28,24-sep-2024
74556,UTI Nifty 200 Quality 30 Index Fund,Nifty200 Quality 30 TRI,0.0,0.0,28,24-sep-2024
74557,UTI Nifty 5 yr Benchmark G-Sec ETF,Nifty 5 yr Benchmark G-Sec Index,0.3,0.0,28,24-sep-2024
74558,UTI Nifty 50 ETF,Nifty 50 TRI,0.03,0.0,28,24-sep-2024
74559,UTI Nifty 50 Index Fund,Nifty 50 TRI,0.04,0.03,28,24-sep-2024
74560,UTI Nifty 500 Value 50 Index Fund,Nifty 500 Value 50 TRI,0.51,0.51,28,24-sep-2024
74561,UTI Nifty Bank ETF,Nifty Bank TRI,0.06,0.0,28,24-sep-2024
74562,UTI Nifty IT ETF,Nifty IT TRI,0.05,0.0,28,24-sep-2024
74563,UTI Nifty Midcap 150 Exchange Traded Fund,Nifty Midcap 150 Quality 50 TRI,0.06,0.0,28,24-sep-2024
74564,UTI Nifty Midcap 150 Quality 50 Index Fund,Nifty Midcap 150 Quality 50 TRI,0.06,0.06,28,24-sep-2024
74565,UTI Nifty Private Bank Index Fund,Nifty Private Bank TRI,0.0,0.0,28,24-sep-2024
74566,UTI NIFTY SDL Plus AAA PSU Bond Apr 2026 75:25 Index Fund,Nifty SDL Plus AAA PSU Bond Apr 2026 75:25 Index,0.48,0.47,28,24-sep-2024
74567,UTI NIFTY SDL Plus AAA PSU Bond Apr 2028- 75:25 Index Fund,Nifty SDL Plus AAA PSU Bond Apr 2028 75:25 Index,0.82,0.82,28,24-sep-2024
74568,UTI Nifty50 Equal Weight Index Fund,Nifty50 Equal Weight TRI,0.07,0.06,28,24-sep-2024
74569,UTI Silver Exchange Traded Fund,Domestic Price of silver,0.72,0.0,28,24-sep-2024
74570,Zerodha ELSS Tax Saver Nifty LargeMidcap 250 Index Fund,Nifty Large Midcap 250 Index TRI,,0.05,77,24-sep-2024
74571,Zerodha Gold ETF,Domestic Price of Physical Gold,,0.4,77,24-sep-2024
74572,Zerodha Nifty 100 ETF,Nifty 100 Index TRI,,0.1,77,24-sep-2024
74573,Zerodha Nifty 1D Rate Liquid ETF,Nifty 1D Rate Index,,0.12,77,24-sep-2024
74574,Zerodha Nifty LargeMidcap 250 Index Fund,Nifty Large Midcap 250 Index TRI,,0.06,77,24-sep-2024
74575,Zerodha Nifty Midcap 150 ETF,Nifty Midcap 150 Index TRI,,0.09,77,24-sep-2024
74576,Aditya Birla Sun Life BSE Sensex ETF,BSE Sensex Total Return Index,0.04,,3,25-sep-2024
74577,Aditya Birla Sun Life CRISIL 10 Year Gilt ETF,CRISIL 10-Year Gilt,0.02,,3,25-sep-2024
74578,Aditya Birla Sun Life CRISIL Broad Based Gilt ETF,CRISIL Broad Based Gilt Index,0.31,,3,25-sep-2024
74579,Aditya Birla Sun Life CRISIL IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund,CRISIL IBX 50:50 Gilt Plus SDL Index - April 2028,0.39,0.39,3,25-sep-2024
74580,Aditya Birla Sun Life CRISIL IBX 60:40 SDL+ AAA PSU Apr 2026 Index Fund,CRISIL IBX 60:40 SDL + AAA PSU Index - April 2026,0.28,0.28,3,25-sep-2024
74581,Aditya Birla Sun Life CRISIL IBX 60:40 SDL+AAA PSU-Apr 2025 Index Fund,CRISIL IBX 60:40 SDL + AAA PSU Index - April 2025,0.18,0.18,3,25-sep-2024
74582,Aditya Birla Sun Life CRISIL IBX 60:40 SDL+AAA PSU-Apr 2027 Index Fund,CRISIL IBX 60:40 SDL + AAA PSU Index - April 2027,0.33,0.33,3,25-sep-2024
74583,Aditya Birla Sun Life CRISIL IBX Gilt -Apr 2029 Index Fund,CRISIL IBX Gilt Index - April 2029,0.37,0.36,3,25-sep-2024
74584,Aditya Birla Sun Life CRISIL IBX Gilt Apr 2028 Index Fund,CRISIL IBX Gilt Index - April 2028,0.15,0.15,3,25-sep-2024
74585,Aditya Birla Sun Life CRISIL IBX Gilt April 2033 Index Fund,CRISIL IBX Gilt Index - April 2033,0.34,0.34,3,25-sep-2024
74586,Aditya Birla Sun Life CRISIL IBX Gilt June 2027 Index Fund,CRISIL IBX Gilt Index - June 2027,0.35,0.35,3,25-sep-2024
74587,Aditya Birla Sun Life CRISIL IBX Gilt-April 2026 Index Fund,CRISIL IBX Gilt Index - April 2026,0.95,0.95,3,25-sep-2024
74588,Aditya Birla Sun Life CRISIL IBX SDL Jun 2032 Index Fund,CRISIL IBX SDL Index - June 2032,1.11,1.11,3,25-sep-2024
74589,Aditya Birla Sun Life CRISIL Liquid Overnight ETF,CRISIL Liquid Overnight Index,0.02,,3,25-sep-2024
74590,Aditya Birla Sun Life Gold ETF,Domestic Price of Gold,0.25,,3,25-sep-2024
74591,Aditya Birla Sun Life Nifty 200 Momentum 30 ETF,Nifty 200 Momentum 30 Total Return Index,0.1,,3,25-sep-2024
74592,Aditya Birla Sun Life Nifty 200 Quality 30 ETF,NIFTY 200 Quality 30 Total Return Index,0.15,,3,25-sep-2024
74593,Aditya Birla Sun Life Nifty 50 Equal Weight Index Fund,NIFTY 50 Equal Weight Total Return Index,0.06,0.05,3,25-sep-2024
74594,Aditya Birla Sun Life Nifty 50 ETF,NIFTY 50 Total Return Index,0.04,,3,25-sep-2024
74595,Aditya Birla Sun Life Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.05,0.04,3,25-sep-2024
74596,Aditya Birla Sun Life Nifty Bank ETF,NIFTY Bank Total Return Index,0.07,,3,25-sep-2024
74597,Aditya Birla Sun Life Nifty Healthcare ETF,NIFTY Healthcare Total Return Index.,0.55,,3,25-sep-2024
74598,Aditya Birla Sun Life Nifty India Defence Index Fund,Nifty India Defence Total Return Index,0.14,0.15,3,25-sep-2024
74599,Aditya Birla Sun Life Nifty IT ETF,NIFTY IT Total Return Index,0.14,,3,25-sep-2024
74600,Aditya Birla Sun Life Nifty Midcap 150 Index Fund,NIFTY Midcap 150 Total Return Index,0.31,0.31,3,25-sep-2024
74601,Aditya Birla Sun Life Nifty Next 50 ETF,NIFTY Next 50 Total Return Index,0.1,,3,25-sep-2024
74602,Aditya Birla Sun Life Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.14,0.12,3,25-sep-2024
74603,Aditya Birla Sun Life Nifty PSE ETF,NIFTY PSE Total Return Index,0.09,,3,25-sep-2024
74604,Aditya Birla Sun Life Nifty SDL Apr 2027 Index Fund,Nifty SDL Apr 2027 Index,0.53,0.53,3,25-sep-2024
74605,Aditya Birla Sun Life Nifty SDL Plus PSU Bond Sep 2026 60:40 Index Fund,Nifty SDL Plus PSU Bond Sep 2026 60:40 Index,0.4,0.4,3,25-sep-2024
74606,Aditya Birla Sun Life Nifty SDL Sep 2025 Index Fund,Nifty SDL Sep 2025 Index,0.45,0.45,3,25-sep-2024
74607,Aditya Birla Sun Life Nifty SDL Sep 2027 Index Fund,Nifty SDL Sep 2027 Index,0.75,0.75,3,25-sep-2024
74608,Aditya Birla Sun Life Nifty Smallcap 50 Index Fund,NIFTY Smallcap 50 Total Return Index,0.47,0.48,3,25-sep-2024
74609,Aditya Birla Sun Life Silver ETF,Domestic Price of Silver,0.57,,3,25-sep-2024
74610,Axis BSE Sensex ETF,BSE Sensex TRI,0.05,,53,25-sep-2024
74611,Axis BSE Sensex Index Fund,BSE Sensex TRI,0.13,0.13,53,25-sep-2024
74612,Axis CRISIL IBX 50:50 Gilt Plus SDL June 2028 Index Fund,CRISIL IBX 50:50 Gilt Plus SDL Index  June 2028,0.46,0.46,53,25-sep-2024
74613,Axis CRISIL IBX 50:50 Gilt Plus SDL September 2027 Index Fund,CRISIL IBX 50:50 Gilt Plus SDL Index  Sep 2027,0.27,0.27,53,25-sep-2024
74614,Axis CRISIL IBX 70:30 CPSE Plus SDL April 2025 Index Fund,CRISIL IBX 70:30 CPSE Plus SDL - April 2025,0.39,0.39,53,25-sep-2024
74615,Axis CRISIL IBX SDL June 2034 Debt Index Fund,CRISIL IBX SDL Index  June 2034,1.15,1.15,53,25-sep-2024
74616,Axis CRISIL IBX SDL May 2027 Index Fund,CRISIL IBX SDL Index  May 2027,0.57,0.57,53,25-sep-2024
74617,Axis Gold ETF,Prices of Gold,0.26,,53,25-sep-2024
74618,Axis Nifty 100 Index Fund,Nifty 100 TRI,0.1,0.07,53,25-sep-2024
74619,Axis NIFTY 50 ETF,Nifty 50 TRI,0.06,,53,25-sep-2024
74620,Axis Nifty 50 Index Fund,Nifty 50 TRI,0.1,0.09,53,25-sep-2024
74621,Axis Nifty 500 Index Fund,Nifty 500 TRI,0.39,0.37,53,25-sep-2024
74622,Axis Nifty AAA Bond Plus SDL Apr 2026 50:50 ETF,Nifty AAA Bond Plus SDL Apr 2026 50:50 Index,0.35,,53,25-sep-2024
74623,Axis NIFTY Bank ETF,Nifty Bank TRI,0.07,,53,25-sep-2024
74624,Axis Nifty Bank Index Fund,Nifty Bank TRI,0.15,0.15,53,25-sep-2024
74625,Axis NIFTY Healthcare ETF,Nifty Healthcare TRI,0.04,,53,25-sep-2024
74626,Axis NIFTY India Consumption ETF,Nifty India Consumption TRI,0.1,,53,25-sep-2024
74627,Axis NIFTY IT ETF,Nifty IT TRI,0.07,,53,25-sep-2024
74628,Axis NIFTY IT Index Fund,Nifty IT TRI,0.14,0.13,53,25-sep-2024
74629,Axis Nifty Midcap 50 Index Fund,Nifty Midcap 50 TRI,0.19,0.19,53,25-sep-2024
74630,Axis Nifty Next 50 Index Fund,Nifty Next 50 TRI,0.25,0.24,53,25-sep-2024
74631,Axis Nifty SDL September 2026 Debt Index Fund,Nifty SDL Sep 2026 Index,0.64,0.63,53,25-sep-2024
74632,Axis Nifty Smallcap 50 Index Fund,Nifty Smallcap 50 TRI,0.41,0.41,53,25-sep-2024
74633,Axis Silver ETF,Domestic price of Silver,0.69,,53,25-sep-2024
74634,Bandhan BSE Healthcare Index Fund,BSE Healthcare TRI,0.17,0.17,48,25-sep-2024
74635,BANDHAN BSE Sensex ETF,BSE Sensex TRI,0.08,,48,25-sep-2024
74636,BANDHAN CRISIL IBX 90:10 SDL PLUS GILT - APRIL 2032 INDEX FUND,CRISIL IBX 90:10 SDL plus Gilt Index ? April 2032,0.99,0.99,48,25-sep-2024
74637,BANDHAN CRISIL IBX 90:10 SDL PLUS GILT - NOV 2026 INDEX FUND,CRISIL IBX 90:10 SDL plus Gilt Index ? November 2026,0.41,0.41,48,25-sep-2024
74638,BANDHAN CRISIL IBX 90:10 SDL PLUS GILT - SEPTEMBER 2027 INDEX FUND,CRISIL IBX 90:10 SDL plus Gilt Index ? September 2027,0.49,0.49,48,25-sep-2024
74639,BANDHAN CRISIL IBX GILT APRIL 2026 INDEX FUND,CRISIL IBX Gilt Index - April 2026,0.1,0.1,48,25-sep-2024
74640,BANDHAN CRISIL IBX GILT APRIL 2028 INDEX FUND,CRISIL-IBX Gilt Index - April 2028,0.12,0.12,48,25-sep-2024
74641,BANDHAN CRISIL IBX GILT APRIL 2032 INDEX FUND,Crisil IBX Gilt Index - April 2032,0.22,0.22,48,25-sep-2024
74642,BANDHAN CRISIL IBX GILT JUNE 2027 INDEX FUND,CRISIL-IBX Gilt Index - June 2027,0.08,0.08,48,25-sep-2024
74643,BANDHAN NIFTY 100 INDEX FUND,Nifty 100 TRI,0.06,0.06,48,25-sep-2024
74644,BANDHAN Nifty 50 ETF,Nifty 50 TRI,0.05,,48,25-sep-2024
74645,BANDHAN Nifty 50 Index Fund,Nifty 50 TRI,0.07,0.07,48,25-sep-2024
74646,Bandhan Nifty Alpha 50 Index Fund,Nifty Alpha 50 TRI,0.76,0.76,48,25-sep-2024
74647,BANDHAN NIFTY BANK INDEX FUND,Nifty Bank TRI,0.09,0.08,48,25-sep-2024
74648,Bandhan Nifty IT Index Fund,Nifty IT TRI,0.98,0.98,48,25-sep-2024
74649,BANDHAN Nifty Smallcap 250 Index Fund,Nifty Smallcap 250 TRI,0.28,0.28,48,25-sep-2024
74650,BANDHAN NIFTY TOTAL MARKET INDEX FUND,Nifty Total Market TRI,0.09,0.08,48,25-sep-2024
74651,BANDHAN Nifty100 Low Volatility 30 Index Fund,Nifty100 Low Volatility 30 TRI,0.18,0.11,48,25-sep-2024
74652,BANDHAN NIFTY200 MOMENTUM 30 INDEX FUND,Nifty200 Momentum 30 TRI,0.4,0.4,48,25-sep-2024
74653,Baroda BNP Paribas Gold ETF,Domestic Price of Gold,0.4,,4,25-sep-2024
74654,Baroda BNP Paribas Nifty 50 Index Fund,Nifty 50 Total Returns Index,0.2,0.2,4,25-sep-2024
74655,Baroda BNP Paribas NIFTY BANK ETF,Nifty Bank Total Returns Index,0.1,,4,25-sep-2024
74656,Baroda BNP Paribas Nifty SDL December 2026 Index Fund,NIFTY SDL December 2026 Index,0.75,0.75,4,25-sep-2024
74657,Baroda BNP Paribas Nifty SDL December 2028 Index Fund,NIFTY SDL December 2028 Index,1.23,1.25,4,25-sep-2024
74658,BHARAT 22 ETF,BSE Bharat 22 TRI,,0.22,20,25-sep-2024
74659,BHARAT Bond ETF - April 2030,NIFTY BHARAT Bond Index - April 2030,,0.68,47,25-sep-2024
74660,BHARAT Bond ETF - April 2032,NIFTY BHARAT Bond Index - April 2032,,0.98,47,25-sep-2024
74661,BHARAT Bond ETF - April 2033,NIFTY BHARAT Bond Index - April 2033,,1.13,47,25-sep-2024
74662,BHARAT Bond ETF- April 2025,NIFTY BHARAT Bond Index - April 2025,,0.25,47,25-sep-2024
74663,BHARAT Bond ETF- April 2031,NIFTY BHARAT Bond Index - April 2031,,0.79,47,25-sep-2024
74664,CPSE ETF,Nifty CPSE TRI,0.08,,21,25-sep-2024
74665,DSP BSE Liquid Rate ETF,BSE Liquid Rate Index,0.41,,6,25-sep-2024
74666,DSP BSE Sensex ETF,BSE Sensex TRI,0.04,,6,25-sep-2024
74667,DSP CRISIL SDL Plus G-Sec Apr 2033 50:50 Index Fund,CRISIL SDL Plus G-Sec Apr 2033 50:50 Index,0.56,0.56,6,25-sep-2024
74668,DSP Gold ETF,Domestic Price of Physical Gold (based on London Bullion Market association (LBMA) Gold daily spot fixing price.),0.33,,6,25-sep-2024
74669,DSP NIFTY 1D Rate Liquid ETF,NIFTY 1D Rate Index,0.04,,6,25-sep-2024
74670,DSP Nifty 50 Equal Weight ETF,Nifty 50 Equal Weight TRI,0.03,,6,25-sep-2024
74671,DSP Nifty 50 Equal Weight Index Fund,Nifty 50 Equal Weight TRI,0.06,0.05,6,25-sep-2024
74672,DSP Nifty 50 ETF,Nifty 50 TRI,0.03,,6,25-sep-2024
74673,DSP Nifty 50 Index Fund,Nifty 50 TRI,0.05,0.05,6,25-sep-2024
74674,DSP Nifty Bank ETF,Nifty Bank TRI,0.06,,6,25-sep-2024
74675,DSP Nifty Bank Index Fund,Nifty Bank TRI,0.15,0.15,6,25-sep-2024
74676,DSP Nifty Healthcare ETF,Nifty Healthcare TRI,0.04,,6,25-sep-2024
74677,DSP Nifty IT ETF,Nifty IT TRI,0.14,,6,25-sep-2024
74678,DSP Nifty Midcap 150 Quality 50 ETF,Nifty Midcap 150 Quality 50 TRI,0.05,,6,25-sep-2024
74679,DSP Nifty Midcap 150 Quality 50 Index Fund,Nifty Midcap 150 Quality 50 TRI,0.08,0.08,6,25-sep-2024
74680,DSP Nifty Next 50 Index Fund,Nifty Next 50 TRI,0.13,0.12,6,25-sep-2024
74681,DSP Nifty Private Bank ETF,Nifty Private Bank TRI,0.05,,6,25-sep-2024
74682,DSP Nifty PSU Bank ETF,Nifty PSU Bank TRI,0.11,,6,25-sep-2024
74683,DSP Nifty SDL Plus G-Sec Jun 2028 30:70 Index Fund,Nifty SDL Plus G-Sec Jun 2028 30:70 Index,0.38,0.38,6,25-sep-2024
74684,DSP Nifty SDL Plus G-Sec Sep 2027 50:50 Index Fund,Nifty SDL Plus G-Sec Sep 2027 50:50 Index Fund,0.46,0.46,6,25-sep-2024
74685,DSP Nifty Smallcap250 Quality 50 Index Fund,NIFTY Smallcap250 Quality 50 TRI,0.51,0.51,6,25-sep-2024
74686,DSP Nifty Top 10 Equal Weight ETF,Nifty Top 10 Equal Weight TRI,0.09,,6,25-sep-2024
74687,DSP Nifty Top 10 Equal Weight Index Fund,Nifty Top 10 Equal Weight TRI,0.33,0.33,6,25-sep-2024
74688,DSP Silver ETF,Domestic Price of Physical Silver (based on London Bullion Market association (LBMA) Silver daily spot fixing price.),0.58,,6,25-sep-2024
74689,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL April 2037 Index Fund,CRISIL IBX 50:50 Gilt Plus SDL April 2037 Index,0.7,0.71,47,25-sep-2024
74690,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL June 2027 Index Fund,CRISIL IBX 50:50 Gilt Plus SDL June 2027 Index,0.4,0.42,47,25-sep-2024
74691,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Sep 2028 Index Fund,CRISIL IBX 50:50 Gilt Plus SDL Sep 2028 Index,0.52,0.53,47,25-sep-2024
74692,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Short Duration Index Fund,CRISIL IBX 50:50 Gilt Plus SDL Short Duration Index,0.4,0.42,47,25-sep-2024
74693,Edelweiss CRISIL PSU Plus SDL 50:50 Oct 2025 Index Fund,CRISIL PSU Plus SDL 50:50 Oct 2025 Index,0.38,0.39,47,25-sep-2024
74694,Edelweiss Gold ETF,Domestic prices of physical Gold,,0.48,47,25-sep-2024
