,Scheme_Name,Benchmark,RegularPercent,DirectPercent,mfId,date
85052,Axis NIFTY Bank ETF,Nifty Bank TRI,0.04,,53,28-dec-2023
85053,Axis NIFTY Healthcare ETF,Nifty Healthcare TRI,0.09,,53,28-dec-2023
85054,Axis NIFTY India Consumption ETF,Nifty India Consumption TRI,0.05,,53,28-dec-2023
85055,Axis NIFTY IT ETF,Nifty IT TRI,0.06,,53,28-dec-2023
85056,Axis NIFTY IT Index Fund,Nifty IT TRI,4.83,4.84,53,28-dec-2023
85057,Axis Nifty Midcap 50 Index Fund,Nifty Midcap 50 TRI,0.2,0.2,53,28-dec-2023
85058,Axis Nifty Next 50 Index Fund,Nifty Next 50 TRI,0.12,0.12,53,28-dec-2023
85059,Axis Nifty SDL September 2026 Debt Index Fund,Nifty SDL Sep 2026 Index,0.98,0.98,53,28-dec-2023
85060,Axis Nifty Smallcap 50 Index Fund,Nifty Smallcap 50 TRI,0.33,0.33,53,28-dec-2023
85061,AXIS S&P BSE SENSEX ETF,S&P BSE Sensex TRI,0.24,,53,28-dec-2023
85062,Axis Silver ETF,Domestic price of Silver,0.62,,53,28-dec-2023
85063,BANDHAN CRISIL IBX 90:10 SDL PLUS GILT - APRIL 2032 INDEX FUND,CRISIL IBX 90:10 SDL plus Gilt Index ? April 2032,1.09,1.09,48,28-dec-2023
85064,BANDHAN CRISIL IBX 90:10 SDL PLUS GILT - NOV 2026 INDEX FUND,CRISIL IBX 90:10 SDL plus Gilt Index ? November 2026,0.59,0.6,48,28-dec-2023
85065,BANDHAN CRISIL IBX 90:10 SDL PLUS GILT - SEPTEMBER 2027 INDEX FUND,CRISIL IBX 90:10 SDL plus Gilt Index ? September 2027,0.72,0.72,48,28-dec-2023
85066,BANDHAN CRISIL IBX GILT APRIL 2026 INDEX FUND,CRISIL IBX Gilt Index - April 2026,0.13,0.13,48,28-dec-2023
85067,BANDHAN CRISIL IBX GILT APRIL 2028 INDEX FUND,CRISIL-IBX Gilt Index - April 2028,0.27,0.27,48,28-dec-2023
85068,BANDHAN CRISIL IBX GILT APRIL 2032 INDEX FUND,Crisil IBX Gilt Index - April 2032,0.27,0.27,48,28-dec-2023
85069,BANDHAN CRISIL IBX GILT JUNE 2027 INDEX FUND,CRISIL-IBX Gilt Index - June 2027,0.1,0.1,48,28-dec-2023
85070,BANDHAN NIFTY 100 INDEX FUND,Nifty 100 TRI,0.06,0.06,48,28-dec-2023
85071,BANDHAN Nifty 50 ETF,Nifty 50 TRI,0.06,0.0,48,28-dec-2023
85072,BANDHAN Nifty 50 Index Fund,Nifty 50 TRI,0.06,0.06,48,28-dec-2023
85073,Bandhan Nifty Alpha 50 Index Fund,Nifty Alpha 50 TRI,0.42,0.42,48,28-dec-2023
85074,Bandhan Nifty IT Index Fund,Nifty IT TRI,1.73,1.72,48,28-dec-2023
85075,BANDHAN Nifty Smallcap 250 Index Fund,Nifty Smallcap 250 TRI,0.48,0.41,48,28-dec-2023
85076,BANDHAN Nifty100 Low Volatility 30 Index Fund,Nifty100 Low Volatility 30 TRI,0.44,0.42,48,28-dec-2023
85077,BANDHAN NIFTY200 MOMENTUM 30 INDEX FUND,Nifty200 Momentum 30 TRI,0.32,0.32,48,28-dec-2023
85078,BANDHAN S&P BSE Sensex ETF,S&P BSE Sensex TRI,0.06,0.0,48,28-dec-2023
85079,Baroda BNP Paribas Gold ETF,Domestic Price of Gold,0.18,,4,28-dec-2023
85080,Baroda BNP Paribas Nifty SDL December 2026 Index Fund,NIFTY SDL December 2026 Index,1.1,1.1,4,28-dec-2023
85081,Baroda BNP Paribas Nifty SDL December 2028 Index Fund,NIFTY SDL December 2028 Index,1.47,1.49,4,28-dec-2023
85082,BHARAT 22 ETF,S&P BSE Bharat 22 TRI,,0.15,20,28-dec-2023
85083,BHARAT Bond ETF - April 2030,NIFTY BHARAT Bond Index - April 2030,,0.94,47,28-dec-2023
85084,BHARAT Bond ETF - April 2032,NIFTY BHARAT Bond Index - April 2032,,1.29,47,28-dec-2023
85085,BHARAT Bond ETF - April 2033,NIFTY BHARAT Bond Index - April 2033,,1.62,47,28-dec-2023
85086,BHARAT Bond ETF- April 2025,NIFTY BHARAT Bond Index - April 2025,,0.38,47,28-dec-2023
85087,BHARAT Bond ETF- April 2031,NIFTY BHARAT Bond Index - April 2031,,1.11,47,28-dec-2023
85088,CPSE ETF,Nifty CPSE TRI,0.1,,21,28-dec-2023
85089,DSP CRISIL SDL Plus G-Sec Apr 2033 50:50 Index Fund,CRISIL SDL Plus G-Sec Apr 2033 50:50 Index,0.63,0.63,6,28-dec-2023
85090,DSP Gold ETF,Domestic Price of Physical Gold (based on London Bullion Market association (LBMA) Gold daily spot fixing price.),0.33,,6,28-dec-2023
85091,DSP NIFTY 1D Rate Liquid ETF,NIFTY 1D Rate Index,0.06,,6,28-dec-2023
85092,DSP Nifty 50 Equal Weight ETF,Nifty 50 Equal Weight TRI,0.04,,6,28-dec-2023
85093,DSP Nifty 50 Equal Weight Index Fund,Nifty 50 Equal Weight TRI,0.05,0.04,6,28-dec-2023
85094,DSP Nifty 50 ETF,Nifty 50 TRI,0.07,,6,28-dec-2023
85095,DSP Nifty 50 Index Fund,Nifty 50 TRI,0.05,0.05,6,28-dec-2023
85096,DSP Nifty Bank ETF,Nifty Bank TRI,0.05,,6,28-dec-2023
85097,DSP Nifty IT ETF,Nifty IT TRI,0.13,,6,28-dec-2023
85098,DSP Nifty Midcap 150 Quality 50 ETF,Nifty Midcap 150 Quality 50 TRI,0.06,,6,28-dec-2023
85099,DSP Nifty Midcap 150 Quality 50 Index Fund,Nifty Midcap 150 Quality 50 TRI,0.12,0.12,6,28-dec-2023
85100,DSP Nifty Next 50 Index Fund,Nifty Next 50 TRI,0.07,0.07,6,28-dec-2023
85101,DSP Nifty Private Bank ETF,Nifty Private Bank TRI,0.07,,6,28-dec-2023
85102,DSP Nifty PSU Bank ETF,Nifty PSU Bank TRI,0.05,,6,28-dec-2023
85103,DSP Nifty SDL Plus G-Sec Jun 2028 30:70 Index Fund,Nifty SDL Plus G-Sec Jun 2028 30:70 Index,0.52,0.52,6,28-dec-2023
85104,DSP Nifty SDL Plus G-Sec Sep 2027 50:50 Index Fund,Nifty SDL Plus G-Sec Sep 2027 50:50 Index Fund,0.61,0.61,6,28-dec-2023
85105,DSP S&P BSE Sensex ETF,S&P BSE Sensex TRI,0.05,,6,28-dec-2023
85106,DSP Silver ETF,Domestic Price of Physical Silver (based on London Bullion Market association (LBMA) Silver daily spot fixing price.),0.65,,6,28-dec-2023
85107,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL April 2037 Index Fund,CRISIL IBX 50:50 Gilt Plus SDL April 2037 Index,0.83,0.84,47,28-dec-2023
85108,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL June 2027 Index Fund,CRISIL IBX 50:50 Gilt Plus SDL June 2027 Index,0.46,0.47,47,28-dec-2023
85109,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Sep 2028 Index Fund,CRISIL IBX 50:50 Gilt Plus SDL Sep 2028 Index,0.62,0.63,47,28-dec-2023
85110,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Short Duration Index Fund,CRISIL IBX 50:50 Gilt Plus SDL Short Duration Index,0.51,0.52,47,28-dec-2023
85111,Edelweiss CRISIL PSU Plus SDL 50:50 Oct 2025 Index Fund,CRISIL PSU Plus SDL 50:50 Oct 2025 Index,0.37,0.38,47,28-dec-2023
85112,Edelweiss Gold ETF,Domestic prices of physical Gold,,0.79,47,28-dec-2023
85113,Edelweiss MSCI India Domestic & World Healthcare 45 Index Fund,MSCI India Domestic & World Healthcare 45 Index,1.17,1.16,47,28-dec-2023
85114,Edelweiss Nifty 100 Quality 30 Index Fund,Nifty 100 Quality 30 TRI,0.12,0.11,47,28-dec-2023
85115,Edelweiss Nifty 50 Index Fund,Nifty 50 TRI,0.1,0.1,47,28-dec-2023
85116,Edelweiss NIFTY Large Midcap 250 Index Fund,Nifty Large Midcap 250 TRI,0.1,0.09,47,28-dec-2023
85117,Edelweiss Nifty Midcap150 Momentum 50 Index Fund,Nifty Midcap 150 Momentum 50 TRI,1.0,0.99,47,28-dec-2023
85118,Edelweiss Nifty Next 50 Index Fund,Nifty Next 50 TRI,0.18,0.17,47,28-dec-2023
85119,Edelweiss Nifty PSU Bond Plus SDL Apr 2026 50:50 Index Fund,Nifty PSU Bond Plus SDL Apr 2026 50:50 Index,0.47,0.47,47,28-dec-2023
85120,Edelweiss NIFTY PSU Bond Plus SDL Apr 2027 50:50 Index Fund,NIFTY PSU Bond Plus SDL Apr 2027 50:50 Index,0.52,0.52,47,28-dec-2023
85121,Edelweiss Nifty Smallcap 250 Index Fund,Nifty Smallcap 250 TRI,0.23,0.22,47,28-dec-2023
85122,Edelweiss Silver ETF,Prices of Silver (based on LBMA silver daily spot fixing prices),,1.48,47,28-dec-2023
85123,Franklin India NSE Nifty 50 Index Fund,Nifty 50,0.24,0.24,27,28-dec-2023
85124,Groww Nifty Total Market Index Fund,Nifty Total Market Index TRI,0.48,,63,28-dec-2023
85125,HDFC Gold Exchange Traded Fund,Domestic Price of Gold,,0.21,9,28-dec-2023
85126,HDFC Index Fund-Nifty 50 Plan,Nifty 50 Index,0.05,0.05,9,28-dec-2023
85127,HDFC Index Fund-S&P BSE SENSEX Plan,S&P BSE Sensex Index,0.04,0.04,9,28-dec-2023
85128,HDFC NIFTY 100 Equal Weight Index Fund,Nifty100 Equal Weight Index,0.09,0.08,9,28-dec-2023
85129,HDFC NIFTY 100 ETF,Nifty 100 Index,,0.04,9,28-dec-2023
85130,HDFC NIFTY 100 Index Fund,Nifty 100 Index,0.07,0.06,9,28-dec-2023
85131,HDFC NIFTY 1D RATE LIQUID ETF,Nifty 1D Rate index,,0.02,9,28-dec-2023
85132,HDFC NIFTY 50 ETF,Nifty 50 Index,,0.04,9,28-dec-2023
85133,HDFC NIFTY BANK ETF,Nifty Bank Index,,0.03,9,28-dec-2023
85134,HDFC Nifty G-Sec Apr 2029 Index Fund,Nifty G-Sec Apr 2029 Index,0.25,0.24,9,28-dec-2023
85135,HDFC Nifty G-Sec Dec 2026 Index Fund,Nifty G-sec Dec 2026 Index,0.25,0.25,9,28-dec-2023
85136,HDFC Nifty G-Sec July 2031 Index Fund,Nifty G-Sec July 2031 Index,1.14,1.15,9,28-dec-2023
85137,HDFC Nifty G-Sec Jun 2027 Index Fund,Nifty G-Sec Jun 2027 Index,0.18,0.17,9,28-dec-2023
85138,HDFC Nifty G-Sec Jun 2036 Index Fund,Nifty G-Sec Jun 2036 Index,0.86,0.86,9,28-dec-2023
85139,HDFC Nifty G-Sec Sep 2032 Index Fund,Nifty G-Sec Sep 2032 Index,0.66,0.66,9,28-dec-2023
85140,HDFC NIFTY GROWTH SECTORS 15 ETF,Nifty Growth Sectors 15 Index,,0.13,9,28-dec-2023
85141,HDFC NIFTY IT ETF,Nifty IT Index,,0.06,9,28-dec-2023
85142,HDFC NIFTY Midcap 150 ETF,Nifty Midcap 150 Index,,0.07,9,28-dec-2023
85143,HDFC NIFTY Midcap 150 Index Fund,Nifty Midcap 150 Index,0.15,0.15,9,28-dec-2023
85144,HDFC NIFTY NEXT 50 ETF,Nifty Next 50 Index,,0.05,9,28-dec-2023
85145,HDFC NIFTY Next 50 index Fund,Nifty Next 50 Index,0.07,0.05,9,28-dec-2023
85146,HDFC NIFTY Private Bank ETF,Nifty Private Bank Index,,0.03,9,28-dec-2023
85147,HDFC Nifty SDL Oct 2026 Index Fund,Nifty SDL Oct 2026 Index,0.98,0.99,9,28-dec-2023
85148,HDFC NIFTY SDL Plus G-Sec Jun 2027 40:60 Index Fund,NIFTY SDL Plus G-Sec Jun 2027 40:60 Index,0.44,0.44,9,28-dec-2023
85149,HDFC NIFTY Smallcap 250 ETF,Nifty Smallcap 250 Index,,0.12,9,28-dec-2023
85150,HDFC NIFTY Smallcap 250 Index Fund,Nifty Smallcap 250 Index,0.13,0.13,9,28-dec-2023
85151,HDFC NIFTY100 Low Volatility 30 ETF,Nifty 100 Low Volatility 30 Index,,0.06,9,28-dec-2023
85152,HDFC NIFTY100 QUALITY 30 ETF,NIFTY 100 Quality 30 Index,,0.07,9,28-dec-2023
85153,HDFC NIFTY200 MOMENTUM 30 ETF,Nifty 200 Momentum 30 Index,,0.19,9,28-dec-2023
85154,HDFC NIFTY50 Equal Weight Index Fund,Nifty 50 Equal Weight Index,0.1,0.05,9,28-dec-2023
85155,HDFC NIFTY50 VALUE 20 ETF,Nifty 50 Value 20 Index,,0.08,9,28-dec-2023
85156,HDFC S&P BSE 500 ETF,S&P BSE 500 Index,,0.06,9,28-dec-2023
85157,HDFC S&P BSE 500 Index Fund,S&P BSE 500 Index,0.13,0.13,9,28-dec-2023
85158,HDFC S&P BSE SENSEX ETF,S&P BSE Sensex Index,,0.05,9,28-dec-2023
85159,HDFC Silver ETF,Domestic Price of Physical Silver,,0.72,9,28-dec-2023
85160,HSBC CRISIL IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund,CRISIL IBX 50:50 Gilt Plus SDL Index - April 2028,0.45,0.45,37,28-dec-2023
85161,HSBC CRISIL IBX Gilt June 2027 Index Fund,CRISIL-IBX Gilt Index - June 2027,0.15,0.15,37,28-dec-2023
85162,HSBC NIFTY 50 Index Fund,Nifty 50 TRI,0.17,0.17,37,28-dec-2023
85163,HSBC NIFTY NEXT 50 Index Fund,Nifty Next 50 TRI,0.06,0.05,37,28-dec-2023
85164,ICICI Prudential Gold ETF,LBMA AM fixing Prices (Gold),,0.21,20,28-dec-2023
85165,ICICI Prudential NASDAQ 100 Index Fund,Nasdaq 100 Index Fund,0.65,0.69,20,28-dec-2023
85166,ICICI Prudential Nifty 10 yr Benchmark G-Sec ETF,Nifty 10 yr Benchmark G-Sec Index,,0.48,20,28-dec-2023
85167,ICICI Prudential Nifty 100 ETF,Nifty 100 TRI,,0.04,20,28-dec-2023
85168,ICICI Prudential Nifty 100 Low Volatility 30 ETF,Nifty 100 Low Volatility 30 TRI,,0.05,20,28-dec-2023
85169,ICICI Prudential Nifty 200 Momentum 30 ETF,Nifty 200 Momentum 30 TRI,,0.19,20,28-dec-2023
85170,ICICI Prudential Nifty 200 Momentum 30 Index Fund,Nifty 200 Momentum 30 TRI,0.23,0.23,20,28-dec-2023
85171,ICICI Prudential Nifty 200 Quality 30 ETF,Nifty 200 Quality 30 TRI,,0.19,20,28-dec-2023
85172,ICICI Prudential Nifty 5 yr Benchmark G-SEC ETF,Nifty 5 yr Benchmark G-sec Index,,0.14,20,28-dec-2023
85173,ICICI Prudential Nifty 50 ETF,Nifty 50 TRI,,0.04,20,28-dec-2023
85174,ICICI Prudential Nifty 50 Index Fund,Nifty 50 TRI,0.05,0.05,20,28-dec-2023
85175,ICICI Prudential Nifty Alpha Low- Volatility 30 ETF,Nifty Alpha Low -Volatility 30 TRI,,0.11,20,28-dec-2023
85176,ICICI Prudential Nifty Auto ETF,Nifty Auto TRI,,0.03,20,28-dec-2023
85177,ICICI Prudential Nifty Auto Index Fund,Nifty Auto TRI,0.25,0.25,20,28-dec-2023
85178,ICICI Prudential Nifty Bank ETF,Nifty Bank TRI,,0.03,20,28-dec-2023
85179,ICICI Prudential Nifty Bank Index Fund,Nifty Bank TRI,0.11,0.11,20,28-dec-2023
85180,ICICI Prudential Nifty Commodities ETF,Nifty Commodities TRI,,0.06,20,28-dec-2023
85181,ICICI Prudential Nifty Financial Services Ex-Bank ETF,Nifty Financial Services Ex-Bank TRI,,0.08,20,28-dec-2023
85182,ICICI Prudential Nifty FMCG ETF,Nifty FMCG TRI,,0.04,20,28-dec-2023
85183,ICICI Prudential Nifty G-Sec Dec 2030 Index Fund,Nifty G-Sec Dec 2030 Index,1.07,1.07,20,28-dec-2023
85184,ICICI Prudential Nifty Healthcare ETF,NIFTY Healthcare TRI,,0.02,20,28-dec-2023
85185,ICICI Prudential Nifty India Consumption ETF,Nifty India Consumption TRI,,0.03,20,28-dec-2023
85186,ICICI Prudential Nifty Infrastructure ETF,Nifty Infrastructure TRI,,0.03,20,28-dec-2023
85187,ICICI Prudential Nifty IT ETF,Nifty IT TRI,,0.04,20,28-dec-2023
85188,ICICI Prudential Nifty IT Index Fund,Nifty IT TRI,0.24,0.24,20,28-dec-2023
85189,ICICI Prudential Nifty Midcap 150 ETF,Nifty Midcap 150 TRI,,0.05,20,28-dec-2023
85190,ICICI Prudential Nifty Midcap 150 Index Fund,Nifty Midcap 150 TRI,0.07,0.06,20,28-dec-2023
85191,ICICI Prudential Nifty Next 50 ETF,Nifty Next 50 TRI,,0.05,20,28-dec-2023
85192,ICICI Prudential Nifty Next 50 Index Fund,Nifty Next 50 TRI,0.06,0.06,20,28-dec-2023
85193,ICICI Prudential Nifty Pharma Index Fund,Nifty Pharma TRI,0.29,0.28,20,28-dec-2023
85194,ICICI Prudential Nifty Private Bank ETF,Nifty Private Bank TRI,,0.03,20,28-dec-2023
85195,ICICI Prudential Nifty PSU Bank ETF,Nifty PSU Bank TRI,,0.22,20,28-dec-2023
85196,ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund,Nifty PSU Bond Plus SDL SEP 2027 40:60 Index,0.77,0.77,20,28-dec-2023
85197,ICICI Prudential Nifty SDL Dec 2028 Index Fund,Nifty SDL Dec 2028 Index,1.46,1.46,20,28-dec-2023
85198,ICICI Prudential Nifty SDL Sep 2026 Index Fund,Nifty SDL Sep 2026 Index,0.98,0.98,20,28-dec-2023
85199,ICICI Prudential Nifty SDL Sep 2027 Index Fund,Nifty SDL Sep 2027 Index,1.03,1.03,20,28-dec-2023
85200,ICICI Prudential Nifty Smallcap 250 Index Fund,Nifty Smallcap 250 TRI,0.08,0.07,20,28-dec-2023
85201,ICICI Prudential Nifty50 Equal Weight Index Fund,Nifty50 Equal Weight TRI,0.08,0.07,20,28-dec-2023
85202,ICICI Prudential Nifty50 Value 20 ETF,Nifty50 Value 20 TRI,,0.08,20,28-dec-2023
85203,ICICI Prudential S&P BSE 500 ETF,S&P BSE 500 TRI,,0.03,20,28-dec-2023
85204,ICICI Prudential S&P BSE Liquid Rate ETF,S&P BSE Liquid Rate Index,,0.37,20,28-dec-2023
85205,ICICI Prudential S&P BSE Midcap Select ETF,S&P BSE Midcap Select TRI,,0.07,20,28-dec-2023
85206,ICICI Prudential S&P BSE Sensex ETF,S&P BSE SENSEX TRI,,0.04,20,28-dec-2023
85207,ICICI Prudential S&P BSE Sensex Index Fund,S&P BSE SENSEX TRI,0.06,0.06,20,28-dec-2023
85208,ICICI Prudential Silver ETF,LBMA AM fixing Prices (Silver),,0.55,20,28-dec-2023
85209,Invesco India Gold Exchange Traded Fund,Price of Gold,0.19,,42,28-dec-2023
85210,Invesco India Nifty 50 Exchange Traded Fund,Nifty 50 TRI,0.06,,42,28-dec-2023
85211,Invesco India Nifty G-sec Jul 2027 Index Fund,Nifty G-Sec Jul 2027 Index,0.15,0.15,42,28-dec-2023
85212,Invesco India Nifty G-sec Sep 2032 Index Fund,Nifty G-Sec Sep 2032 Index,0.38,0.38,42,28-dec-2023
85213,Kotak Gold ETF,Prices of Gold,0.32,,17,28-dec-2023
85214,Kotak Nifty 100 Low Volatility 30 ETF,Nifty 100 Low Volatility 30 TRI,0.08,,17,28-dec-2023
85215,Kotak Nifty 1D Rate Liquid ETF,Nifty 1D Rate Index,0.03,,17,28-dec-2023
85216,Kotak Nifty 200 Momentum 30 Index Fund,Nifty 200 Momentum 30 Index TRI,0.6,0.61,17,28-dec-2023
85217,Kotak Nifty 50 ETF,Nifty 50 TRI,0.07,,17,28-dec-2023
85218,Kotak Nifty 50 Index Fund,Nifty 50 TRI,0.1,0.1,17,28-dec-2023
85219,Kotak Nifty 50 Value 20 ETF,Nifty 50 Value 20 TRI,0.06,,17,28-dec-2023
85220,Kotak Nifty Alpha 50 ETF,Nifty Alpha 50 TRI,0.48,,17,28-dec-2023
85221,Kotak Nifty Bank ETF,Nifty Bank TRI,0.06,,17,28-dec-2023
85222,Kotak Nifty Financial Services Ex-Bank Index Fund,Nifty Financial Services Ex-Banks TRI,1.03,1.02,17,28-dec-2023
85223,Kotak Nifty G-Sec July 2033 Index Fund,Nifty G-Sec July 2033 Index,0.4,0.4,17,28-dec-2023
85224,Kotak NIFTY India Consumption ETF,Nifty India Consumption TRI,0.05,,17,28-dec-2023
85225,Kotak Nifty IT ETF,Nifty IT TRI,0.1,,17,28-dec-2023
85226,Kotak Nifty Midcap 50 ETF,Nifty Midcap 50 TRI,0.11,,17,28-dec-2023
85227,Kotak Nifty MNC ETF,Nifty MNC TRI,0.04,,17,28-dec-2023
85228,Kotak Nifty Next 50 Index Fund,Nifty Next 50 TRI,0.1,0.1,17,28-dec-2023
85229,Kotak Nifty PSU Bank ETF,Nifty PSU Bank TRI,0.11,,17,28-dec-2023
85230,Kotak Nifty SDL Apr 2027 Top 12 Equal Weight Index Fund,Nifty SDL Apr 2027 Top 12 Equal Weight Index,0.91,0.91,17,28-dec-2023
85231,Kotak Nifty SDL Apr 2032 Top 12 Equal Weight Index Fund,Nifty SDL Apr 2032 Top 12 Equal Weight Index,1.66,1.66,17,28-dec-2023
85232,Kotak Nifty SDL Jul 2026 Index Fund,Nifty SDL Jul 2026 Index,0.95,0.96,17,28-dec-2023
85233,Kotak Nifty SDL Jul 2028 Index Fund,Nifty SDL Jul 2028 Index,1.38,1.38,17,28-dec-2023
85234,Kotak Nifty SDL Jul 2033 Index Fund,Nifty SDL Jul 2033 Index,1.54,1.54,17,28-dec-2023
85235,Kotak Nifty SDL Plus AAA PSU Bond Jul 2028 60 - 40 Index Fund,Kotak Nifty SDL Plus AAA PSU Bond Jul 2028 60 - 40 Index Fund,3.49,3.49,17,28-dec-2023
85236,Kotak Nifty Smallcap 50 Index Fund,Nifty Smallcap 50 TRI,0.76,0.77,17,28-dec-2023
85237,Kotak S&P BSE Housing Index Fund,S&P BSE Housing TRI,0.76,0.76,17,28-dec-2023
85238,Kotak S&P BSE Sensex ETF,S&P BSE Sensex TRI,0.08,,17,28-dec-2023
85239,Kotak Silver ETF,LBMA  Price of Silver,0.91,,17,28-dec-2023
85240,LIC MF Gold Exchange Traded Fund,Domestic Price Of Gold,0.12,,18,28-dec-2023
85241,LIC MF Nifty 100 ETF,Nifty 100 TRI,0.1,,18,28-dec-2023
85242,LIC MF Nifty 50 ETF,Nifty 50 TRI,0.11,,18,28-dec-2023
85243,LIC MF Nifty 50 Index Fund,Nifty 50 TRI,0.14,,18,28-dec-2023
85244,LIC MF Nifty 8-13 yr G-Sec ETF,Nifty 8-13 yr G-Sec Index,0.15,,18,28-dec-2023
85245,LIC MF Nifty Next 50 Index Fund,Nifty Next 50 TRI,0.14,,18,28-dec-2023
85246,LIC MF S & P BSE Sensex ETF,S&P BSE Sensex TRI,0.11,,18,28-dec-2023
85247,LIC MF S & P BSE Sensex Index Fund,S&P BSE Sensex TRI,0.14,,18,28-dec-2023
85248,Mirae Asset CRISIL IBX Gilt Index - April 2033 Index Fund,CRISIL IBX Gilt Index - April 2033,0.15,0.14,45,28-dec-2023
85249,Mirae Asset Gold ETF,Domestic Price of Physical Gold,0.42,,45,28-dec-2023
85250,Mirae Asset Hang Seng TECH ETF,Hang Seng Tech Index - TRI(INR),0.15,,45,28-dec-2023
85251,Mirae Asset Nifty 100 ESG Sector Leaders ETF,Nifty 100 ESG Sector Leaders Index - TRI,0.12,,45,28-dec-2023
85252,Mirae Asset Nifty 100 Low Volatility 30 ETF,Nifty100 Low Volatility 30 Index - TRI,0.1,,45,28-dec-2023
85253,Mirae Asset Nifty 1D Rate Liquid ETF,Nifty 1D Rate Liquid Index,0.07,,45,28-dec-2023
85254,Mirae Asset Nifty 200 Alpha 30 ETF,Nifty 200 Alpha 30 - TRI,0.23,,45,28-dec-2023
85255,Mirae Asset Nifty 50 ETF,Nifty 50 Index - TRI,0.04,,45,28-dec-2023
85256,Mirae Asset Nifty 8-13 yr G-Sec ETF,Nifty 8-13 yr G-Sec,0.14,,45,28-dec-2023
85257,Mirae Asset Nifty AAA PSU Bond Plus SDL Apr 2026 50:50 Index Fund,Nifty AAA PSU Bond + SDL Apr 26 50:50 Index Fund,0.6,0.6,45,28-dec-2023
85258,Mirae Asset Nifty Bank ETF,Nifty Bank Index - TRI,0.22,,45,28-dec-2023
85259,Mirae Asset Nifty Financial Services ETF,Nifty Financial Service Index - TRI,0.11,,45,28-dec-2023
85260,Mirae Asset Nifty India Manufacturing ETF,Nifty India Manufacturing Index - TRI,0.04,,45,28-dec-2023
85261,Mirae Asset Nifty IT ETF,Nifty IT Index- TRI,0.13,,45,28-dec-2023
85262,Mirae Asset Nifty Midcap 150 ETF,Nifty Midcap 150 Index - TRI,0.06,,45,28-dec-2023
85263,Mirae Asset Nifty Next 50 ETF,Nifty Next 50 Index - TRI,0.06,,45,28-dec-2023
85264,Mirae Asset Nifty SDL Jun 2027 Index Fund,Nifty SDL Jun 2027 Index,1.02,1.02,45,28-dec-2023
85265,Mirae Asset Nifty SDL June 2028 Index Fund,Nifty SDL June 2028 Index,1.29,1.29,45,28-dec-2023
85266,Mirae Asset NYSE FANG+ ETF,NYSE FANG+ TRI (INR),0.06,,45,28-dec-2023
85267,Mirae Asset S&P 500 Top 50 ETF,S&P 500 Top 50 TRI (INR),0.08,,45,28-dec-2023
85268,Mirae Asset S&P BSE Sensex ETF,S&P BSE Sensex -  TRI,0.01,,45,28-dec-2023
85269,Mirae Asset Silver ETF,Domestic Price of Physical Silver,1.11,,45,28-dec-2023
85270,Motilal Oswal MSCI EAFE Top 100 Select Index Fund,MSCI EAFE Top 100 Select Index,8.89,8.89,55,28-dec-2023
85271,Motilal Oswal NASDAQ 100 ETF,Nasdaq 100 Total Return Index,0.04,,55,28-dec-2023
85272,Motilal Oswal Nasdaq Q50 ETF,NASDAQ Q-50 Total Return Index,0.28,,55,28-dec-2023
85273,Motilal Oswal Nifty 200 Momentum 30 ETF,Nifty 200 Momentum 30 Total Return Index,0.17,,55,28-dec-2023
85274,Motilal Oswal Nifty 200 Momentum 30 Index Fund,Nifty 200 Momentum 30 Total Return Index,0.24,0.24,55,28-dec-2023
85275,Motilal Oswal Nifty 5 year Benchmark G-Sec ETF,Nifty 5yr Benchmark G-Sec Index,0.13,,55,28-dec-2023
85276,Motilal Oswal Nifty 50 ETF,NIFTY 50 Total Return Index,0.05,,55,28-dec-2023
85277,Motilal Oswal Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.05,0.05,55,28-dec-2023
85278,Motilal Oswal Nifty 500 ETF,NIFTY 500 Total Return Index,0.03,,55,28-dec-2023
85279,Motilal Oswal Nifty 500 Index Fund,NIFTY 500 Total Return Index,0.05,0.04,55,28-dec-2023
85280,Motilal Oswal Nifty Bank Index Fund,NIFTY Bank Total Return Index,0.08,0.07,55,28-dec-2023
85281,Motilal Oswal Nifty Microcap 250 Index Fund,Nifty Microcap 250 Total Return Index,0.13,0.12,55,28-dec-2023
85282,Motilal Oswal Nifty Midcap 100 ETF,NIFTY Midcap 100 Total Return Index,0.34,,55,28-dec-2023
85283,Motilal Oswal Nifty Midcap 150 Index Fund,NIFTY Midcap 150 Total Return Index,0.08,0.08,55,28-dec-2023
85284,Motilal Oswal Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.06,0.06,55,28-dec-2023
85285,Motilal Oswal Nifty Smallcap 250 Index Fund,NIFTY Smallcap 250 Total Return Index,0.1,0.09,55,28-dec-2023
85286,Motilal Oswal S&P 500 Index Fund,S&P 500 Total Return Index,0.13,0.12,55,28-dec-2023
85287,Motilal Oswal S&P BSE Enhanced Value ETF,S&P BSE Enhanced Value Total Return Index,0.22,,55,28-dec-2023
