,Scheme_Name,Benchmark,RegularPercent,DirectPercent,mfId,date
2440,Nippon India ETF Nifty 5 yr Benchmark G-Sec,Nifty 5yr Benchmark G-Sec Index,0.27,,21,08-jul-2022
2441,Nippon India ETF Nifty 50 BeES,NIFTY 50 Total Return Index,0.03,,21,08-jul-2022
2442,Nippon India ETF Nifty 50 Shariah BeES,NIFTY 50 Shariah Total Return Index,0.14,,21,08-jul-2022
2443,Nippon India ETF Nifty 50 Value 20,NIFTY 50 Value 20 Total Return Index,0.11,,21,08-jul-2022
2444,Nippon India ETF Nifty 8-13 yr G-Sec Long Term Gilt,NIFTY 8-13 yr G-Sec Index,0.48,,21,08-jul-2022
2445,Nippon India ETF Nifty Bank BeES,NIFTY Bank Total Return Index,0.04,,21,08-jul-2022
2446,Nippon India ETF Nifty CPSE Bond Plus SDL Sep 2024 50:50,Nifty CPSE Bond Plus SDL Sep 2024 50:50 Index,0.78,,21,08-jul-2022
2447,Nippon India ETF Nifty Dividend Opportunities 50,NIFTY Dividend Opportunities 50 Total Return Index,0.2,,21,08-jul-2022
2448,Nippon India ETF Nifty India Consumption,NIFTY India Consumption Total Return Index,0.09,,21,08-jul-2022
2449,Nippon India ETF Nifty Infrastructure BeES,NIFTY Infrastructure Total Return Index,0.15,,21,08-jul-2022
2450,Nippon India ETF Nifty IT,NIFTY IT Total Return Index,0.06,,21,08-jul-2022
2451,Nippon India ETF Nifty Midcap 150,NIFTY Midcap 150 Total Return Index,0.11,,21,08-jul-2022
2452,Nippon India ETF Nifty Next 50 Junior BeES,NIFTY Next 50 Total Return Index,0.06,,21,08-jul-2022
2453,Nippon India ETF Nifty PSU Bank BeES,NIFTY PSU Bank Total Return Index,0.13,,21,08-jul-2022
2454,Nippon India ETF Nifty SDL Apr 2026 Top 20 Equal Weight,Nifty SDL Apr 2026 Top 20 Equal Weight Index,1.61,,21,08-jul-2022
2455,Nippon India ETF S&P BSE Sensex,S&P BSE Sensex Total Return Index,0.06,,21,08-jul-2022
2456,Nippon India ETF S&P BSE Sensex Next 50,S&P BSE Sensex Next 50 Total Return Index,0.14,,21,08-jul-2022
2457,Nippon India Index Nifty 50,NIFTY 50 Total Return Index,0.06,0.04,21,08-jul-2022
2458,Nippon India Index S&P BSE Sensex,S&P BSE Sensex Total Return Index,0.09,0.09,21,08-jul-2022
2459,Nippon India Nifty 50 Value 20 Index Fund,NIFTY 50 Value 20 Total Return Index,0.14,0.13,21,08-jul-2022
2460,Nippon India Nifty AAA CPSE Bond Plus SDL - Apr 2027 Maturity 60:40 Index Fund,Nifty AAA CPSE Bond Plus SDL Apr 2027 60:40 Index,1.16,1.16,21,08-jul-2022
2461,Nippon India Nifty Auto ETF,NIFTY Auto Total Return Index,0.16,,21,08-jul-2022
2462,Nippon India Nifty Midcap 150 Index Fund,NIFTY Midcap 150 Total Return Index,0.17,0.17,21,08-jul-2022
2463,Nippon India Nifty Pharma ETF,NIFTY Pharma Total Return Index,0.1,,21,08-jul-2022
2464,Nippon India Nifty Smallcap 250 Index Fund,NIFTY Smallcap 250 Total Return Index,0.23,0.23,21,08-jul-2022
2465,Nippon India Silver ETF,Domestic Price of Silver Index,0.83,,21,08-jul-2022
2466,Quantum Gold Fund,Domestic Price of Gold,4.26,,41,08-jul-2022
2467,Quantum Nifty 50 ETF,NIFTY 50 Total Return Index,0.06,,41,08-jul-2022
2468,SBI CPSE Bond Plus SDL Sep 2026 50:50 Index Fund,Nifty CPSE Bond Plus SDL Sep 2026 50:50 Index,1.45,1.45,22,08-jul-2022
2469,SBI Gold ETF,Domestic Price of Gold,0.36,,22,08-jul-2022
2470,SBI Nifty 10 yr Benchmark G-Sec ETF,NIFTY 10 yr Benchmark G-Sec Index,0.14,,22,08-jul-2022
2471,SBI Nifty 200 Quality 30 ETF,NIFTY 200 Quality 30 Total Return Index,0.05,,22,08-jul-2022
2472,SBI Nifty 50 ETF,NIFTY 50 Total Return Index,0.03,,22,08-jul-2022
2473,SBI Nifty Bank ETF,NIFTY Bank Total Return Index,0.04,,22,08-jul-2022
2474,SBI Nifty Consumption ETF,NIFTY India Consumption Total Return Index,0.05,,22,08-jul-2022
2475,SBI Nifty Index Fund,NIFTY 50 Total Return Index,0.03,0.03,22,08-jul-2022
2476,SBI Nifty IT ETF,NIFTY IT Total Return Index,0.05,,22,08-jul-2022
2477,SBI Nifty Next 50 ETF,NIFTY Next 50 Total Return Index,0.05,,22,08-jul-2022
2478,SBI Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.08,0.07,22,08-jul-2022
2479,SBI Nifty Private Bank ETF,Nifty Private Bank TRI,0.19,,22,08-jul-2022
2480,SBI S&P BSE 100 ETF,S&P BSE 100 Total Return Index,0.04,,22,08-jul-2022
2481,SBI S&P BSE Sensex ETF,S&P BSE Sensex Total Return Index,0.03,,22,08-jul-2022
2482,SBI S&P BSE Sensex Next 50 ETF,S&P BSE Sensex Next 50 Total Return Index,0.09,,22,08-jul-2022
2483,Sundaram Nifty 100 Equal Weight Fund,NIFTY 100 Equal Weighted Total Return Index,0.47,0.47,33,08-jul-2022
2484,Tata Nifty 50 ETF,NIFTY 50 Total Return Index,0.1,,25,08-jul-2022
2485,Tata Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.11,0.11,25,08-jul-2022
2486,Tata Nifty India Digital ETF,Nifty India Digital Total Return Index,1.72,,25,08-jul-2022
2487,Tata Nifty Private Bank ETF,Nifty Private Bank TRI,0.21,,25,08-jul-2022
2488,Tata Nifty SDL Plus AAA PSU Bond Dec 2027 60:40 Index Fund,Nifty SDL Plus AAA PSU Bond Dec 2027 60: 40 Index,1.79,1.79,25,08-jul-2022
2489,Tata S&P BSE Sensex Index Fund,S&P BSE Sensex Total Return Index,0.15,0.15,25,08-jul-2022
2490,Taurus Nifty 50 Index,NIFTY 50 Total Return Index,1.04,1.04,26,08-jul-2022
2491,UTI Gold ETF,Domestic Price of Gold,0.26,,28,08-jul-2022
2492,UTI Nifty 50 ETF,NIFTY 50 Total Return Index,0.03,,28,08-jul-2022
2493,UTI Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.03,0.03,28,08-jul-2022
2494,UTI Nifty Bank ETF,NIFTY Bank Total Return Index,0.04,,28,08-jul-2022
2495,UTI Nifty Midcap 150 Quality 50 Index Fund,NIFTY Midcap150 Quality 50 Total Return Index,0.1,0.1,28,08-jul-2022
2496,UTI Nifty Next 50 ETF,NIFTY Next 50 Total Return Index,0.04,,28,08-jul-2022
2497,UTI Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.07,0.07,28,08-jul-2022
2498,UTI Nifty200 Momentum 30 Index Fund,Nifty 200 Momentum 30 Total Return Index,0.29,0.28,28,08-jul-2022
2499,UTI S&P BSE Low Volatility Index Fund,S&P BSE Low Volatility Total Return Index,0.07,0.07,28,08-jul-2022
2500,UTI S&P BSE Sensex ETF,S&P BSE Sensex Total Return Index,0.03,,28,08-jul-2022
2501,UTI S&P BSE Sensex Index Fund,S&P BSE Sensex Total Return Index,0.19,0.19,28,08-jul-2022
2502,UTI S&P BSE Sensex Next 50 ETF,S&P BSE Sensex Next 50 Total Return Index,0.1,,28,08-jul-2022
2503,Aditya Birla Sun Life CRISIL IBX 60:40 SDL + AAA PSU - Apr 2025 Index Fund,CRISIL IBX 60:40 SDL + AAA PSU Index - April 2025,0.55,0.55,3,11-jul-2022
2504,Aditya Birla Sun Life CRISIL IBX 60:40 SDL + AAA PSU Apr 2027 Index Fund,CRISIL IBX 60:40 SDL + AAA PSU Index - April 2027,0.89,0.89,3,11-jul-2022
2505,Aditya Birla Sun Life CRISIL IBX AAA Jun 2023 Index Fund,CRISIL IBX AAA Index - June 2023,0.28,0.28,3,11-jul-2022
2506,Aditya Birla Sun Life Gold ETF,Domestic Price of Gold,0.24,,3,11-jul-2022
2507,Aditya Birla Sun Life Nifty 50 Equal Weight Index Fund,NIFTY 50 Equal Weight Total Return Index,0.11,0.1,3,11-jul-2022
2508,Aditya Birla Sun Life Nifty 50 ETF,NIFTY 50 Total Return Index,0.05,,3,11-jul-2022
2509,Aditya Birla Sun Life Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.07,0.06,3,11-jul-2022
2510,Aditya Birla Sun Life Nifty Bank ETF,NIFTY Bank Total Return Index,0.06,,3,11-jul-2022
2511,Aditya Birla Sun Life Nifty Healthcare ETF,NIFTY Healthcare Total Return Index.,0.02,,3,11-jul-2022
2512,Aditya Birla Sun Life Nifty IT ETF,NIFTY IT Total Return Index,0.32,,3,11-jul-2022
2513,Aditya Birla Sun Life Nifty Midcap 150 Index Fund,NIFTY Midcap 150 Total Return Index,0.14,0.14,3,11-jul-2022
2514,Aditya Birla Sun Life Nifty Next 50 ETF,NIFTY Next 50 Total Return Index,0.05,,3,11-jul-2022
2515,Aditya Birla Sun Life Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.3,0.3,3,11-jul-2022
2516,Aditya Birla Sun Life Nifty SDL Apr 2027 Index Fund,Nifty SDL Apr 2027 Index,1.55,1.55,3,11-jul-2022
2517,Aditya Birla Sun Life Nifty SDL Plus PSU Bond Sep 2026 60:40 Index Fund,Nifty SDL Plus PSU Bond Sep 2026 60:40 Index,1.26,1.26,3,11-jul-2022
2518,Aditya Birla Sun Life Nifty Smallcap 50 Index Fund,NIFTY Smallcap 50 Total Return Index,0.16,0.15,3,11-jul-2022
2519,Aditya Birla Sun Life S&P BSE Sensex ETF,S&P BSE Sensex Total Return Index,0.04,,3,11-jul-2022
2520,Aditya Birla Sun Life Silver ETF,Domestic Price of Silver,2.47,,3,11-jul-2022
2521,Axis CRISIL IBX 70:30 CPSE Plus SDL April 2025 Index Fund,CRISIL IBX 70:30 CPSE Plus SDL - April 2025,0.58,0.58,53,11-jul-2022
2522,Axis CRISIL IBX SDL May 2027 Index Fund,CRISIL IBX SDL Index - May 2027,1.22,1.22,53,11-jul-2022
2523,Axis Gold ETF,Domestic Price of Gold,0.41,,53,11-jul-2022
2524,Axis Nifty 100 Index Fund,NIFTY 100 Total Return Index,0.26,0.25,53,11-jul-2022
2525,Axis Nifty 50 ETF,NIFTY 50 Total Return Index,0.07,,53,11-jul-2022
2526,Axis Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.49,0.49,53,11-jul-2022
2527,Axis Nifty AAA Bond Plus SDL Apr 2026 50:50 ETF,Nifty AAA Bond Plus SDL Apr 2026 50:50 Index,1.06,,53,11-jul-2022
2528,Axis NIFTY Bank ETF,NIFTY Bank Total Return Index,0.09,,53,11-jul-2022
2529,Axis NIFTY Healthcare ETF,NIFTY Healthcare Total Return Index.,0.12,,53,11-jul-2022
2530,Axis NIFTY India Consumption ETF,NIFTY India Consumption Total Return Index,0.37,,53,11-jul-2022
2531,Axis NIFTY IT ETF,NIFTY IT Total Return Index,0.12,,53,11-jul-2022
2532,Axis Nifty Midcap 50 Index Fund,NIFTY Midcap 50 Total Return Index,2.54,2.55,53,11-jul-2022
2533,Axis Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.54,0.54,53,11-jul-2022
2534,Axis Nifty Smallcap 50 Index Fund,NIFTY Smallcap 50 Total Return Index,0.68,0.68,53,11-jul-2022
2535,BHARAT 22 ETF,S&P BSE Bharat 22 Total Return Index,0.16,,20,11-jul-2022
2536,BHARAT Bond ETF - April 2023,NIFTY Bharat Bond Index Series - April 2023,0.48,,47,11-jul-2022
2537,BHARAT Bond ETF - April 2025,NIFTY Bharat Bond Index Series - April 2025,1.02,,47,11-jul-2022
2538,BHARAT Bond ETF - April 2030,NIFTY Bharat Bond Index Series - Apri 2030,1.68,,47,11-jul-2022
2539,BHARAT Bond ETF - April 2031,NIFTY Bharat Bond Index Series - Apri 2031,1.96,,47,11-jul-2022
2540,BHARAT Bond ETF - April 2032,Nifty BHARAT Bond Index - April 2032,2.46,,47,11-jul-2022
2541,CPSE ETF,NIFTY CPSE Total Return Index,0.23,,21,11-jul-2022
2542,DSP NIFTY 1D Rate Liquid ETF,NIFTY 1D Rate Index,0.06,,6,11-jul-2022
2543,DSP NIFTY 50 Equal Weight ETF,NIFTY 50 Equal Weight Total Return Index,0.08,,6,11-jul-2022
2544,DSP Nifty 50 Equal Weight Index Fund,NIFTY 50 Equal Weight Total Return Index,0.08,0.07,6,11-jul-2022
2545,DSP Nifty 50 ETF,NIFTY 50 Total Return Index,0.15,,6,11-jul-2022
2546,DSP Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.06,0.06,6,11-jul-2022
2547,DSP Nifty Midcap 150 Quality 50 ETF,NIFTY Midcap150 Quality 50 Total Return Index,0.16,,6,11-jul-2022
2548,DSP Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.12,0.12,6,11-jul-2022
2549,DSP Nifty SDL Plus G-Sec Jun 2028 30:70 Index Fund,Nifty SDL Plus G-Sec Jun 2028 30:70 Index,0.9,0.91,6,11-jul-2022
2550,Edelweiss CRISIL PSU Plus SDL 50:50 Oct 2025 Index Fund,CRISIL IBX 50:50 PSU Plus SDL Index - October 2025,0.67,0.67,47,11-jul-2022
2551,Edelweiss ETF - Nifty Bank,NIFTY Bank Total Return Index,0.14,,47,11-jul-2022
2552,Edelweiss MSCI India Domestic & World Healthcare 45 Index Fund,MSCI India Domestic & World Healthcare 45 Index,1.06,1.06,47,11-jul-2022
2553,Edelweiss Nifty 100 Quality 30 Index Fund,NIFTY 100 Quality 30 Total Return Index,1.64,0.34,47,11-jul-2022
2554,Edelweiss Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.55,0.55,47,11-jul-2022
2555,Edelweiss NIFTY Large Mid Cap 250 Index Fund,NIFTY Large Midcap 250 Total Return Index,0.29,0.29,47,11-jul-2022
2556,Edelweiss NIFTY PSU Bond Plus SDL Apr 2026 50:50 Index Fund,Nifty PSU Bond Plus SDL Apr 2026 50:50 Index,1.26,1.25,47,11-jul-2022
2557,Edelweiss NIFTY PSU Bond Plus SDL Apr 2027 50:50 Index,Nifty PSU Bond Plus SDL Apr 2027 50:50 Index,1.47,1.47,47,11-jul-2022
2558,Franklin India NSE Nifty 50 Index,NIFTY 50 Total Return Index,0.27,0.27,27,11-jul-2022
2559,HDFC Gold Exchange Traded Fund.,Domestic Price of Gold,0.28,0.28,9,11-jul-2022
2560,HDFC Index Fund Nifty 50 Plan,NIFTY 50 Total Return Index,0.05,0.05,9,11-jul-2022
2561,HDFC Index S&P BSE Sensex Fund,S&P BSE Sensex Total Return Index,0.04,0.04,9,11-jul-2022
2562,HDFC NIFTY 100 Equal Weight Index Fund,NIFTY 100 Equal Weighted Total Return Index,0.36,0.36,9,11-jul-2022
2563,HDFC Nifty 100 Index Fund,NIFTY 100 Total Return Index,0.42,0.42,9,11-jul-2022
2564,HDFC Nifty 50 ETF,NIFTY 50 Total Return Index,0.05,,9,11-jul-2022
2565,HDFC NIFTY Bank ETF,NIFTY Bank Total Return Index,0.05,,9,11-jul-2022
2566,HDFC NIFTY Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.19,0.19,9,11-jul-2022
2567,HDFC NIFTY50 Equal Weight Index Fund,NIFTY 50 Equal Weight Total Return Index,0.12,0.11,9,11-jul-2022
2568,HDFC S&P BSE Sensex ETF,S&P BSE Sensex Total Return Index,0.06,,9,11-jul-2022
2569,HSBC CRISIL IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund,CRISIL IBX 50:50 Gilt Plus SDL Index - April 2028,0.84,0.84,37,11-jul-2022
2570,HSBC Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.1,0.1,37,11-jul-2022
2571,HSBC Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.15,0.15,37,11-jul-2022
2572,ICICI Prudential Gold ETF,Domestic Price of Gold,0.41,,20,11-jul-2022
2573,ICICI Prudential NASDAQ 100 Index Fund,Nasdaq 100 Total Return Index,45.15,45.14,20,11-jul-2022
2574,ICICI Prudential Nifty 100 ETF,NIFTY 100 Total Return Index,0.04,,20,11-jul-2022
2575,ICICI Prudential Nifty 100 Low Volatility 30 ETF,NIFTY 100 Low Volatility 30 Total Return Index,0.05,,20,11-jul-2022
2576,ICICI Prudential Nifty 5 yr Benchmark G-SEC ETF,Nifty 5yr Benchmark G-Sec Index,0.27,,20,11-jul-2022
2577,ICICI Prudential Nifty 50 ETF,NIFTY 50 Total Return Index,0.03,,20,11-jul-2022
2578,ICICI Prudential Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.08,0.08,20,11-jul-2022
2579,ICICI Prudential Nifty Alpha Low- Volatility 30 ETF,Nifty Alpha Low-Volatility 30 Total Return Index,0.1,,20,11-jul-2022
2580,ICICI Prudential Nifty Auto ETF,NIFTY Auto Total Return Index,0.07,,20,11-jul-2022
2581,ICICI Prudential Nifty Bank ETF,NIFTY Bank Total Return Index,0.04,,20,11-jul-2022
2582,ICICI Prudential Nifty Bank Index Fund,NIFTY Bank Total Return Index,0.82,0.82,20,11-jul-2022
2583,ICICI Prudential Nifty FMCG ETF,NIFTY FMCG Total Return Index,0.07,,20,11-jul-2022
2584,ICICI Prudential Nifty Healthcare ETF,NIFTY Healthcare Total Return Index.,0.03,,20,11-jul-2022
2585,ICICI Prudential Nifty India Consumption ETF,NIFTY India Consumption Total Return Index,0.11,,20,11-jul-2022
2586,ICICI Prudential Nifty IT ETF,NIFTY IT Total Return Index,0.06,,20,11-jul-2022
2587,ICICI Prudential Nifty Midcap 150 ETF,NIFTY Midcap 150 Total Return Index,0.09,,20,11-jul-2022
2588,ICICI Prudential Nifty Midcap 150 Index Fund,NIFTY Midcap 150 Total Return Index,0.25,0.25,20,11-jul-2022
2589,ICICI Prudential Nifty Next 50 ETF,NIFTY Next 50 Total Return Index,0.06,,20,11-jul-2022
2590,ICICI Prudential Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.08,0.08,20,11-jul-2022
2591,ICICI Prudential Nifty Private Bank ETF,Nifty Private Bank TRI,0.05,,20,11-jul-2022
2592,ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund,Nifty PSU Bond Plus SDL Sep 2027 40:60 Index,1.44,1.44,20,11-jul-2022
2593,ICICI Prudential Nifty SDL Sep 2027 Index Fund,Nifty SDL Sep 2027 Index,2.02,2.02,20,11-jul-2022
2594,ICICI Prudential Nifty Smallcap 250 Index Fund,NIFTY Smallcap 250 Total Return Index,2.78,2.76,20,11-jul-2022
2595,ICICI Prudential Nifty50 Value 20 ETF,NIFTY 50 Value 20 Total Return Index,0.06,,20,11-jul-2022
2596,ICICI Prudential S&P BSE 500 ETF,S&P BSE 500 Total Return Index,0.03,,20,11-jul-2022
2597,ICICI Prudential S&P BSE Liquid Rate ETF,S&P BSE Liquid Rate Index,0.22,,20,11-jul-2022
2598,ICICI Prudential S&P BSE Midcap Select ETF,S&P BSE Midcap Select Total Return Index,0.05,,20,11-jul-2022
2599,ICICI Prudential S&P BSE Sensex ETF,S&P BSE Sensex Total Return Index,0.04,,20,11-jul-2022
2600,ICICI Prudential S&P BSE Sensex Index Fund,S&P BSE Sensex Total Return Index,0.1,0.1,20,11-jul-2022
2601,ICICI Prudential Silver ETF,Domestic Price of Silver,1.51,,20,11-jul-2022
2602,IDFC CRISIL IBX Gilt April 2028 Index Fund,CRISIL IBX Gilt April 2028 Index,0.34,0.34,48,11-jul-2022
2603,IDFC CRISIL IBX Gilt June 2027 Index Fund,CRISIL IBX Gilt June 2027 Index,0.2,0.2,48,11-jul-2022
2604,IDFC Nifty 100 Index Fund,NIFTY 100 Total Return Index,9.16,9.16,48,11-jul-2022
2605,IDFC Nifty 50 ETF,NIFTY 50 Total Return Index,0.23,,48,11-jul-2022
2606,IDFC Nifty 50 Index,NIFTY 50 Total Return Index,0.18,0.18,48,11-jul-2022
2607,IDFC S&P BSE Sensex ETF,S&P BSE Sensex Total Return Index,0.22,,48,11-jul-2022
2608,Indiabulls Nifty 50 ETF,NIFTY 50 Total Return Index,0.12,,63,11-jul-2022
2609,Invesco India Gold ETF,Domestic Price of Gold,0.34,,42,11-jul-2022
2610,Invesco India Nifty 50 ETF,NIFTY 50 Total Return Index,0.04,,42,11-jul-2022
2611,Kotak Gold ETF,Domestic Price of Gold,0.42,,17,11-jul-2022
2612,Kotak Nifty 100 Low Volatility 30 ETF,NIFTY 100 Low Volatility 30 Total Return Index,0.37,,17,11-jul-2022
2613,Kotak Nifty 50 ETF,NIFTY 50 Total Return Index,0.03,,17,11-jul-2022
2614,Kotak Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.23,0.23,17,11-jul-2022
2615,Kotak Nifty 50 Value 20 ETF,NIFTY 50 Value 20 Total Return Index,0.07,,17,11-jul-2022
2616,Kotak Nifty Alpha 50 ETF,Nifty Alpha 50 Total Return Index,1.83,,17,11-jul-2022
2617,Kotak Nifty Bank ETF,NIFTY Bank Total Return Index,0.05,,17,11-jul-2022
2618,Kotak Nifty IT ETF,NIFTY IT Total Return Index,0.1,,17,11-jul-2022
2619,Kotak Nifty Midcap 50 ETF,NIFTY Midcap 50 Total Return Index,0.2,,17,11-jul-2022
2620,Kotak Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.18,0.18,17,11-jul-2022
2621,Kotak Nifty PSU Bank ETF,NIFTY PSU Bank Total Return Index,0.15,,17,11-jul-2022
2622,Kotak Nifty SDL Apr 2027 Top 12 Equal Weight Index Fund,Nifty SDL Apr 2027 Top 12 Equal Weight Index,1.71,1.71,17,11-jul-2022
2623,Kotak Nifty SDL Apr 2032 Top 12 Equal Weight Index Fund,Nifty SDL Apr 2032 Top 12 Equal Weight Index,3.6,3.59,17,11-jul-2022
2624,Kotak S&P BSE Sensex ETF,S&P BSE Sensex Total Return Index,0.04,,17,11-jul-2022
2625,LIC MF Nifty 100 ETF,NIFTY 100 Total Return Index,0.05,,18,11-jul-2022
2626,LIC MF Nifty 50 ETF,NIFTY 50 Total Return Index,0.05,,18,11-jul-2022
2627,LIC MF Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.11,0.1,18,11-jul-2022
2628,LIC MF Nifty 8-13 yr G-Sec ETF,NIFTY 8-13 yr G-Sec Index,0.42,,18,11-jul-2022
2629,LIC MF S&P BSE Sensex ETF,S&P BSE Sensex Total Return Index,0.08,,18,11-jul-2022
2630,LIC MF S&P BSE Sensex Index Fund,S&P BSE Sensex Total Return Index,0.17,0.17,18,11-jul-2022
2631,Mirae Asset Hang Seng TECH ETF,Hang Seng TECH Total Return Index,1.81,,45,11-jul-2022
2632,Mirae Asset Nifty 100 ESG Sector Leaders ETF,Nifty 100 ESG Sector Leaders Total Return Index,0.06,,45,11-jul-2022
2633,Mirae Asset Nifty 50 ETF,NIFTY 50 Total Return Index,0.03,,45,11-jul-2022
2634,Mirae Asset Nifty Financial Services ETF,NIFTY Financial Services Total Return Index,0.05,,45,11-jul-2022
2635,Mirae Asset Nifty India Manufacturing ETF,Nifty India Manufacturing Total Return Index,0.11,,45,11-jul-2022
2636,Mirae Asset Nifty Midcap 150 ETF,NIFTY Midcap 150 Total Return Index,0.12,,45,11-jul-2022
2637,Mirae Asset Nifty Next 50 ETF,NIFTY Next 50 Total Return Index,0.07,,45,11-jul-2022
2638,Mirae Asset Nifty SDL Jun 2027 Index Fund,Nifty SDL Jun 2027 Index,1.82,1.82,45,11-jul-2022
2639,Mirae Asset NYSE FANG+ ETF,NYSE FANG+ Total Return Index,0.13,,45,11-jul-2022
2640,Mirae Asset S&P 500 Top 50 ETF,S&P 500 Top 50 Total Return Index,0.24,,45,11-jul-2022
2641,Motilal Oswal MSCI EAFE Top 100 Select Index Fund,MSCI EAFE Top 100 Select Index,12.67,12.66,55,11-jul-2022
2642,Motilal Oswal NASDAQ 100 ETF,Nasdaq 100 Total Return Index,0.1,,55,11-jul-2022
2643,Motilal Oswal Nasdaq Q 50 ETF,NASDAQ Q-50 Total Return Index,1.75,,55,11-jul-2022
2644,Motilal Oswal Nifty 200 Momentum 30 ETF,Nifty 200 Momentum 30 Total Return Index,0.3,,55,11-jul-2022
2645,Motilal Oswal Nifty 200 Momentum 30 Index Fund,Nifty 200 Momentum 30 Total Return Index,0.72,0.72,55,11-jul-2022
2646,Motilal Oswal Nifty 5 year Benchmark G-Sec ETF,Nifty 5yr Benchmark G-Sec Index,0.35,,55,11-jul-2022
2647,Motilal Oswal Nifty 50 ETF,NIFTY 50 Total Return Index,0.1,,55,11-jul-2022
2648,Motilal Oswal Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.07,0.07,55,11-jul-2022
2649,Motilal Oswal Nifty 500 Index Fund,NIFTY 500 Total Return Index,0.07,0.06,55,11-jul-2022
2650,Motilal Oswal Nifty Bank Index Fund,NIFTY Bank Total Return Index,0.15,0.15,55,11-jul-2022
2651,Motilal Oswal Nifty Midcap 100 ETF,NIFTY Midcap 100 Total Return Index,0.13,,55,11-jul-2022
2652,Motilal Oswal Nifty Midcap 150 Index Fund,NIFTY Midcap 150 Total Return Index,0.17,0.17,55,11-jul-2022
2653,Motilal Oswal Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.12,0.11,55,11-jul-2022
2654,Motilal Oswal Nifty Smallcap 250 Index Fund,NIFTY Smallcap 250 Total Return Index,0.18,0.18,55,11-jul-2022
2655,Motilal Oswal S&P 500 Index Fund,S&P 500 Total Return Index,0.17,0.16,55,11-jul-2022
2656,Motilal Oswal S&P BSE Low Volatility ETF,S&P BSE Low Volatility Total Return Index,0.33,,55,11-jul-2022
2657,Motilal Oswal S&P BSE Low Volatility Index Fund,S&P BSE Low Volatility Total Return Index,1.64,1.64,55,11-jul-2022
2658,Navi Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.13,0.13,54,11-jul-2022
2659,Navi Nifty Bank Index Fund,NIFTY Bank Total Return Index,0.15,0.15,54,11-jul-2022
2660,Navi Nifty Midcap 150 Index Fund,NIFTY Midcap 150 Total Return Index,0.24,0.24,54,11-jul-2022
2661,Navi Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.31,0.31,54,11-jul-2022
2662,Nippon India ETF Gold BeES,Domestic Price of Gold Index,0.18,,21,11-jul-2022
2663,Nippon India ETF Hang Seng BeES,Hang Seng Total Return Index,0.36,,21,11-jul-2022
2664,Nippon India ETF Nifty 100,NIFTY 100 Total Return Index,0.05,,21,11-jul-2022
2665,Nippon India ETF Nifty 1D Rate Liquid BeES,NIFTY 1D Rate Index,0.06,,21,11-jul-2022
2666,Nippon India ETF Nifty 5 yr Benchmark G-Sec,Nifty 5yr Benchmark G-Sec Index,0.27,,21,11-jul-2022
2667,Nippon India ETF Nifty 50 BeES,NIFTY 50 Total Return Index,0.03,,21,11-jul-2022
2668,Nippon India ETF Nifty 50 Shariah BeES,NIFTY 50 Shariah Total Return Index,0.14,,21,11-jul-2022
2669,Nippon India ETF Nifty 50 Value 20,NIFTY 50 Value 20 Total Return Index,0.11,,21,11-jul-2022
2670,Nippon India ETF Nifty 8-13 yr G-Sec Long Term Gilt,NIFTY 8-13 yr G-Sec Index,0.48,,21,11-jul-2022
2671,Nippon India ETF Nifty Bank BeES,NIFTY Bank Total Return Index,0.04,,21,11-jul-2022
2672,Nippon India ETF Nifty CPSE Bond Plus SDL Sep 2024 50:50,Nifty CPSE Bond Plus SDL Sep 2024 50:50 Index,0.78,,21,11-jul-2022
